T,sigma,abs_psi,is_zero
31.679969,0.42000000000000004,6.9806194253425256,False
31.679969,0.43000000000000005,6.402527007020743,False
31.679969,0.44000000000000006,5.875843454750283,False
31.679969,0.45000000000000007,5.396092460485566,False
31.679969,0.45999999999999996,4.959192600339156,False
31.679969,0.47,4.5614222960924895,False
31.679969,0.48,4.199387783844629,False
31.679969,0.49,3.8699938177485533,False
31.679969,0.5,3.5704168623243033,False
31.679969,0.51,3.2980805511255418,False
31.679969,0.52,3.0506332128693727,False
31.679969,0.53,2.8259272887357967,False
31.679969,0.54,2.622000486498657,False
31.679969,0.55,2.4370585383873147,False
31.679969,0.56,2.2694594498010168,False
31.679969,0.5700000000000001,2.117699144660444,False
31.679969,0.58,1.9803984294943107,False
31.679969,0.59,1.8562912113530272,False
31.679969,0.6,1.7442139132993568,False
31.679969,0.61,1.643096034688327,False
31.679969,0.62,1.5519518012675597,False
31.679969,0.63,1.4698728425143708,False
31.679969,0.64,1.3960218216148097,False
31.679969,0.65,1.3296269289568452,False
31.679969,0.66,1.2699771354727236,False
31.679969,0.67,1.2164180903885675,False
31.679969,0.6799999999999999,1.1683485414126322,False
31.679969,0.69,1.1252171558211475,False
31.679969,0.7,1.0865196288363885,False
31.679969,0.71,1.0517959804397687,False
31.679969,0.72,1.020627961560186,False
31.679969,0.73,0.9926365130030073,False
31.679969,0.74,0.9674792429662499,False
31.679969,0.75,0.9448479092754863,False
31.679969,0.76,0.9244659089507082,False
31.679969,0.77,0.9060857895696345,False
31.679969,0.78,0.8894868040236146,False
31.679969,0.79,0.8744725331595427,False
31.679969,0.8,0.8608686003045768,False
31.679969,0.8099999999999999,0.8485204987638981,False
31.679969,0.82,0.8372915490216511,False
31.679969,0.83,0.8270609973812212,False
31.679969,0.84,0.817722262782085,False
31.679969,0.85,0.8091813339564299,False
31.679969,0.86,0.8013553151915228,False
31.679969,0.87,0.7941711158523962,False
31.679969,0.88,0.78756427649972,False
31.679969,0.89,0.7814779228485478,False
31.679969,0.9,0.7758618378567032,False
35.26062,0.1,108.61930760680657,False
35.26062,0.11,98.73432518405902,False
35.26062,0.12000000000000001,89.72241159020733,False
35.26062,0.13,81.5067066541981,False
35.26062,0.14,74.01711359794365,False
35.26062,0.15000000000000002,67.18970403060761,False
35.26062,0.16,60.96617529948045,False
35.26062,0.17,55.29335559282389,False
35.26062,0.18,50.12275259555601,False
35.26062,0.19,45.41014186858036,False
35.26062,0.2,41.11519146009062,False
35.26062,0.21000000000000002,37.20111956520979,False
35.26062,0.22,33.63438233150952,False
35.26062,0.23,30.384389164754534,False
35.26062,0.24000000000000002,27.423243123908254,False
35.26062,0.25,24.725504209145626,False
35.26062,0.26,22.267973543378158,False
35.26062,0.27,20.02949662857467,False
35.26062,0.28,17.99078402494593,False
35.26062,0.29000000000000004,16.13424795596228,False
35.26062,0.30000000000000004,14.443853487571474,False
35.26062,0.31,12.904983068798497,False
35.26062,0.32,11.50431335701717,False
35.26062,0.33,10.229703390154441,False
35.26062,0.33999999999999997,9.07009331848286,False
35.26062,0.35,8.015413084383317,False
35.26062,0.36,7.056500663197528,False
35.26062,0.37,6.185029794036642,False
35.26062,0.38,5.39344761357024,False
35.26062,0.39,4.674923406559847,False
35.26062,0.4,4.023311099279335,False
35.26062,0.41000000000000003,3.43313075832845,False
35.26062,0.42000000000000004,2.8995795448631796,False
35.26062,0.43000000000000005,2.4185933175512475,False
35.26062,0.44000000000000006,1.987003447004045,False
35.26062,0.45000000000000007,1.6028863492092635,False
35.26062,0.45999999999999996,1.2663243197087293,False
35.26062,0.47,0.9810442114889344,False
35.26062,0.48,0.7575912030136677,False
35.26062,0.49,0.6164110321459081,False
35.26062,0.5,0.5776805905518304,False
35.26062,0.51,0.6306165924468872,False
35.26062,0.52,0.7361351297249729,False
35.26062,0.53,0.8617344202962844,False
35.26062,0.54,0.9904512984349442,False
35.26062,0.55,1.1146476877183542,False
35.26062,0.56,1.2310759604977488,False
35.26062,0.5700000000000001,1.338510398337509,False
35.26062,0.58,1.4366838032109785,False
35.26062,0.59,1.525795062627993,False
35.26062,0.6,1.6062692507500584,False
35.26062,0.61,1.6786350645170545,False
35.26062,0.62,1.743459852452988,False
35.26062,0.63,1.8013143830268903,False
35.26062,0.64,1.8527536541108733,False
35.26062,0.65,1.8983066685912233,False
35.26062,0.66,1.9384713604191066,False
35.26062,0.67,1.9737125344396755,False
35.26062,0.6799999999999999,2.004461584627542,False
35.26062,0.69,2.031117257143766,False
35.26062,0.7,2.0540470131496673,False
35.26062,0.71,2.0735887169704856,False
35.26062,0.72,2.09005247866328,False
35.26062,0.73,2.103722544109889,False
35.26062,0.74,2.114859166141026,False
35.26062,0.75,2.123700416025362,False
35.26062,0.76,2.1304639113569355,False
35.26062,0.77,2.1353484472478548,False
35.26062,0.78,2.1385355248319065,False
35.26062,0.79,2.140190775704636,False
35.26062,0.8,2.140465283900422,False
35.26062,0.8099999999999999,2.139496808881206,False
35.26062,0.82,2.1374109141445246,False
35.26062,0.83,2.134322006691324,False
35.26062,0.84,2.1303342928896587,False
35.26062,0.85,2.125542656339813,False
35.26062,0.86,2.1200334632661213,False
35.26062,0.87,2.1138853007833975,False
35.26062,0.88,2.1071696531480795,False
35.26062,0.89,2.099951520831189,False
35.26062,0.9,2.092289986959507,False
