T,k,curvature,is_zero
93.57162149999999,7,2663.1056485584686,False
93.57162149999999,8,389724.50563071016,False
95.260989,0,341.9104057224169,False
95.260989,1,9.01833980792417,False
95.260989,2,117606.97488983754,False
95.260989,3,239.82777978493277,False
95.260989,4,83.47121625007503,False
95.260989,5,33.44470153043844,False
95.260989,6,803490.7317154211,False
95.260989,7,790.5323798733704,False
95.260989,8,107088.35334672005,False
97.35091399999999,0,315.03421352787876,False
97.35091399999999,1,5.918124276448879,False
97.35091399999999,2,119723.61289315179,False
97.35091399999999,3,148.84834391917502,False
97.35091399999999,4,24.607466719839266,False
97.35091399999999,5,85.81652506389759,False
97.35091399999999,6,21164.44709196231,False
97.35091399999999,7,2368.443776540773,False
97.35091399999999,8,186814.08303885208,False
100.0745225,0,305.39767078639136,False
100.0745225,1,6.099478962112963,False
100.0745225,2,112679.23611543032,False
100.0745225,3,179.41601367403035,False
100.0745225,4,37.8624445518394,False
100.0745225,5,64.11082320578743,False
100.0745225,6,347790.3300434997,False
100.0745225,7,2301.7503708994377,False
100.0745225,8,131267.4661899776,False
102.5216945,0,361.5217604877921,False
102.5216945,1,11.881595899246367,False
102.5216945,2,112837.31807908342,False
102.5216945,3,175.3580126984694,False
102.5216945,4,1.1231895191698982,False
102.5216945,5,44.37195837425634,False
102.5216945,6,759056.7607370947,False
102.5216945,7,3852.828282318256,False
102.5216945,8,731865.9520685908,False
104.58608050000001,0,344.8380537723726,False
104.58608050000001,1,10.218726453987607,False
104.58608050000001,2,109963.46869260224,False
104.58608050000001,3,201.06929667611726,False
104.58608050000001,4,0.33887858630343715,False
104.58608050000001,5,32.91152963491584,False
104.58608050000001,6,683675.9887488893,False
104.58608050000001,7,2451.477234590571,False
104.58608050000001,8,398488.1367030231,False
106.307617,0,312.9317016212109,False
106.307617,1,8.380692304728498,False
106.307617,2,106900.13368038826,False
106.307617,3,214.3553215173476,False
106.307617,4,12.413737282557236,False
106.307617,5,16.25385743775354,False
106.307617,6,698330.2840271851,False
106.307617,7,1441.641107407589,False
106.307617,8,106032.86585491082,False
109.099073,0,270.6390380310529,False
109.099073,1,6.277402599960567,False
109.099073,2,93930.3732732997,False
109.099073,3,143.11677706834124,False
109.099073,4,12.094772228188333,False
109.099073,5,26.614680326275675,False
109.099073,6,352631.4873428325,False
109.099073,7,5789.308617417815,False
109.099073,8,265920.95437565574,False
111.452097,0,321.2990069294496,False
111.452097,1,8.721378310709254,False
111.452097,2,106616.15288381727,False
111.452097,3,227.17995390699437,False
111.452097,4,3.1513274989514173,False
111.452097,5,17.426562348710206,False
111.452097,6,760605.1670994437,False
111.452097,7,1507.8167788538492,False
111.452097,8,209785.27679223949,False
113.09743950000001,0,278.9841645721307,False
113.09743950000001,1,6.35098075408658,False
113.09743950000001,2,105854.08533414923,False
113.09743950000001,3,149.30502343698967,False
113.09743950000001,4,73.44660883923382,False
113.09743950000001,5,39.60070522612824,False
113.09743950000001,6,339949.9824135586,False
113.09743950000001,7,1404.449520738078,False
113.09743950000001,8,47547.84557265326,False
115.27345,0,302.46608229298437,False
115.27345,1,8.818915983803063,False
115.27345,2,95444.14486243828,False
115.27345,3,60.963980862489066,False
115.27345,4,9.211534457431725,False
115.27345,5,25.784623725044753,False
115.27345,6,189326.22115165685,False
115.27345,7,2428.8301695999685,False
115.27345,8,263005.2874584333,False
117.508731,0,333.76226878655984,False
117.508731,1,12.286240123557333,False
117.508731,2,92294.74768316078,False
117.508731,3,29.2022597683229,False
117.508731,4,1.3359532535783814,False
117.508731,5,44.6053136204938,False
117.508731,6,197287.08898182365,False
117.508731,7,4918.134413921335,False
117.508731,8,964742.7071864281,False
120.0804535,0,266.8333857658813,False
120.0804535,1,7.01658846141676,False
120.0804535,2,90296.66898320691,False
120.0804535,3,141.07372208754867,False
120.0804535,4,18.648127850240392,False
120.0804535,5,3.86850729228172,False
120.0804535,6,487734.5358957841,False
120.0804535,7,3313.239250142168,False
120.0804535,8,196499.73279072257,False
122.158477,0,277.18074723665916,False
122.158477,1,7.516595060787708,False
122.158477,2,88812.93888336905,False
122.158477,3,181.85224162771556,False
122.158477,4,1.8935612522419376,False
122.158477,5,21.689057549956203,False
122.158477,6,533778.0411840291,False
122.158477,7,1538.5879496006437,False
122.158477,8,150333.73984787802,False
123.6018235,0,293.897877204499,False
123.6018235,1,8.432956447642102,False
123.6018235,2,85461.00895229346,False
123.6018235,3,179.65910440725557,False
123.6018235,4,0.6719964640300446,False
123.6018235,5,25.78651663309728,False
123.6018235,6,555962.0812843828,False
123.6018235,7,1867.6482958493577,False
123.6018235,8,251751.88683344595,False
125.8867505,0,235.82669686122858,False
125.8867505,1,6.372960592377991,False
125.8867505,2,88800.20866367508,False
125.8867505,3,28.768314960369832,False
125.8867505,4,11.596641227851201,False
125.8867505,5,14.084282629056588,False
125.8867505,6,405298.22250461305,False
125.8867505,7,5246.216134774741,False
125.8867505,8,325185.4259754621,False
128.54769349999998,0,296.9988530461417,False
128.54769349999998,1,9.968355652535177,False
128.54769349999998,2,91553.87042639237,False
128.54769349999998,3,187.0669917708308,False
128.54769349999998,4,2.6454379908891212,False
128.54769349999998,5,34.6361738845502,False
128.54769349999998,6,880304.0353471457,False
128.54769349999998,7,3332.2191324283917,False
128.54769349999998,8,504707.14624703606,False
130.333196,0,267.46496547103254,False
130.333196,1,7.570805126417296,False
130.333196,2,94384.21675649926,False
130.333196,3,164.39870869686928,False
130.333196,4,3.3035291280292256,False
130.333196,5,23.25135506353604,False
130.333196,6,501473.9613115436,False
130.333196,7,1752.75020693689,False
130.333196,8,178599.2786612445,False
132.2927125,0,245.17212194916658,False
132.2927125,1,6.451852491633661,False
132.2927125,2,81523.62492912755,False
132.2927125,3,135.9111445074806,False
132.2927125,4,22.805182375851274,False
132.2927125,5,2.554657574371788,False
132.2927125,6,7805.46236895028,False
132.2927125,7,2419.703943673534,False
132.2927125,8,108209.03282646964,False
134.12712299999998,0,228.02100875424966,False
134.12712299999998,1,5.621966443112436,False
134.12712299999998,2,82597.58713997863,False
134.12712299999998,3,159.41604232424467,False
134.12712299999998,4,167.31454572926907,False
134.12712299999998,5,3.839120782389571,False
134.12712299999998,6,303509.55340311007,False
134.12712299999998,7,463.9952382848932,False
134.12712299999998,8,1281.1988667283285,False
136.4362755,0,260.65855891962315,False
136.4362755,1,10.403783211002983,False
136.4362755,2,84043.60061941548,False
136.4362755,3,133.54033587323906,False
136.4362755,4,7.812935048923109,False
136.4362755,5,12.184375108859058,False
136.4362755,6,1075454.0181037372,False
136.4362755,7,6383.306714994281,False
136.4362755,8,890830.48436473,False
138.926125,0,243.66219377299745,False
138.926125,1,6.805509929445398,False
138.926125,2,90511.03380358667,False
138.926125,3,171.97192054220088,False
138.926125,4,13.986212299421652,False
138.926125,5,14.484009835946665,False
138.926125,6,450743.3186250986,False
138.926125,7,1499.7043939016262,False
138.926125,8,98173.07259510034,False
140.4299575,0,227.2086093144983,False
140.4299575,1,5.818217321735159,False
140.4299575,2,81684.33007361837,False
140.4299575,3,160.03418120116976,False
140.4299575,4,7.828336823223481,False
140.4299575,5,9.031388703562016,False
140.4299575,6,338323.14588717656,False
140.4299575,7,691.4665741266108,False
140.4299575,8,28406.673362856687,False
142.1177765,0,250.28332835659552,False
142.1177765,1,7.711968986857081,False
142.1177765,2,80181.98823527634,False
142.1177765,3,143.08570012882979,False
142.1177765,4,8.218161190454154,False
142.1177765,5,26.378796080805955,False
142.1177765,6,155662.85125372905,False
142.1177765,7,2713.2884467392837,False
142.1177765,8,298942.7543031433,False
144.55641400000002,0,200.52396695006854,False
144.55641400000002,1,5.617215416664864,False
144.55641400000002,2,78231.76319950417,False
144.55641400000002,3,114.41706911099175,False
144.55641400000002,4,10.654984262947753,False
144.55641400000002,5,15.437597022938121,False
144.55641400000002,6,279452.8636450405,False
144.55641400000002,7,4762.669403493888,False
144.55641400000002,8,258421.3869004369,False
146.7118735,0,235.65377672770308,False
146.7118735,1,6.636945906813817,False
146.7118735,2,80876.35357926955,False
146.7118735,3,155.93545273968212,False
146.7118735,4,9.476360485205504,False
146.7118735,5,21.265154082072968,False
146.7118735,6,431055.00565895176,False
146.7118735,7,1800.1050482876951,False
146.7118735,8,147959.85956043474,False
148.73814249999998,0,221.03263863325745,False
148.73814249999998,1,6.504541399568044,False
148.73814249999998,2,76190.98023606009,False
148.73814249999998,3,131.57358983918556,False
148.73814249999998,4,14.227916332598678,False
148.73814249999998,5,9.210097529077643,False
148.73814249999998,6,420464.6625636583,False
148.73814249999998,7,3120.496026176612,False
148.73814249999998,8,225417.7480109443,False
150.4893885,0,214.14031307164788,False
150.4893885,1,5.795126805694143,False
150.4893885,2,71665.75887163241,False
150.4893885,3,143.24683629434153,False
150.4893885,4,51.40708898565549,False
150.4893885,5,1.8898048348425789,False
150.4893885,6,298276.98695200024,False
150.4893885,7,663.3482984119645,False
150.4893885,8,53912.39598060635,False
151.974975,0,214.0001166809668,False
151.974975,1,5.813081920186829,False
151.974975,2,85008.76075914569,False
151.974975,3,120.61472389817065,False
151.974975,4,25.635283140701404,False
151.974975,5,6.437072919140974,False
151.974975,6,334539.2504028185,False
151.974975,7,2071.6598100595843,False
151.974975,8,53030.89006679146,False
154.568801,0,215.33666030594486,False
154.568801,1,8.785886833356669,False
154.568801,2,78734.96663029882,False
154.568801,3,80.6198076625503,False
154.568801,4,7.721747025124515,False
154.568801,5,0.19632180325857007,False
154.568801,6,719837.7949521533,False
154.568801,7,6114.074606526745,False
154.568801,8,687932.777267539,False
156.85525,0,189.69542625618502,False
156.85525,1,4.2358206653831205,False
156.85525,2,70065.44390051796,False
156.85525,3,113.12106508062092,False
156.85525,4,141.9553644688154,False
156.85525,5,36.38140314565774,False
156.85525,6,117240.88986860019,False
156.85525,7,627.6848994731404,False
156.85525,8,22363.286666159118,False
158.2237895,0,212.86688884294193,False
158.2237895,1,5.82690432889407,False
158.2237895,2,84684.74780435127,False
158.2237895,3,110.80768716540719,False
158.2237895,4,1.7922063610953387,False
158.2237895,5,14.085784638684373,False
158.2237895,6,133988.0610940728,False
158.2237895,7,1048.6774175339997,False
158.2237895,8,72748.47298847952,False
160.019476,0,175.14588106020193,False
160.019476,1,3.204125682674684,False
160.019476,2,66735.81656164888,False
160.019476,3,93.87501098085396,False
160.019476,4,18.66294827845838,False
160.019476,5,23.004252058811403,False
160.019476,6,54362.072690576475,False
160.019476,7,2473.3397251754245,False
160.019476,8,4060.930995472683,False
162.1098365,0,169.29191561075402,False
162.1098365,1,3.059826025339777,False
162.1098365,2,70890.59611351468,False
162.1098365,3,119.08317983036609,False
162.1098365,4,21.1551267659954,False
162.1098365,5,28.428306575456475,False
162.1098365,6,49638.43511227214,False
162.1098365,7,2059.7899598772956,False
162.1098365,8,28657.316112245873,False
164.283889,0,146.146061467136,False
164.283889,1,1.1572349829878106,False
164.283889,2,64982.11309491557,False
164.283889,3,96.47175016384307,False
164.283889,4,4.5500881534765725,False
164.283889,5,33.97077357192302,False
164.283889,6,10490.049861361696,False
164.283889,7,3651.526656541335,False
164.283889,8,20036.00788573177,False
166.360754,0,169.65154434463844,False
166.360754,1,3.241122352159295,False
166.360754,2,63571.47386987333,False
166.360754,3,119.88824988181862,False
166.360754,4,36.46345205221557,False
166.360754,5,45.972256235149445,False
166.360754,6,104463.6869451383,False
166.360754,7,1072.7325488024353,False
166.360754,8,46760.14075152907,False
168.139477,0,218.1274111085493,False
168.139477,1,6.847097871556046,False
168.139477,2,60041.97241093323,False
168.139477,3,114.18108413680598,False
168.139477,4,6.323359447168997,False
168.139477,5,20.650618970385892,False
168.139477,6,369504.8247206399,False
168.139477,7,2070.5341570471487,False
168.139477,8,193444.5804415807,False
169.5032455,0,189.21876354830664,False
169.5032455,1,5.0680874057207514,False
169.5032455,2,64519.85104214167,False
169.5032455,3,97.17011354558915,False
169.5032455,4,35.38231113653367,False
169.5032455,5,5.636948974263589,False
169.5032455,6,133537.50678579343,False
169.5032455,7,661.789920793507,False
169.5032455,8,45047.198407443546,False
171.66175600000003,0,115.69366001637697,False
171.66175600000003,1,5.3471078441716955,False
171.66175600000003,2,56779.72476546545,False
171.66175600000003,3,77.4838298919419,False
171.66175600000003,4,3.3618302808235967,False
171.66175600000003,5,24.631038364475444,False
171.66175600000003,6,49759.46730131603,False
171.66175600000003,7,6792.617163309105,False
171.66175600000003,8,557838.7574412124,False
174.0828635,0,210.63857759555358,False
174.0828635,1,6.188764769643036,False
174.0828635,2,69151.37474223498,False
174.0828635,3,105.42587808238953,False
174.0828635,4,5.516662060500721,False
174.0828635,5,23.069961097021974,False
174.0828635,6,98177.71927763862,False
174.0828635,7,1829.2922118879185,False
174.0828635,8,166052.38466118925,False
175.59781249999997,0,212.52792697028596,False
175.59781249999997,1,6.681920752033486,False
175.59781249999997,2,66058.81391859405,False
175.59781249999997,3,149.68604441990232,False
175.59781249999997,4,5.434544536608854,False
175.59781249999997,5,22.93150733745364,False
175.59781249999997,6,439211.9111832093,False
175.59781249999997,7,2136.383646195266,False
175.59781249999997,8,209257.18439654654,False
177.4094205,0,213.3999590176316,False
177.4094205,1,7.1365153781464485,False
177.4094205,2,62346.43219682015,False
177.4094205,3,142.0597214144548,False
177.4094205,4,6.554608528164252,False
177.4094205,5,22.348115180648165,False
177.4094205,6,508164.91656103573,False
177.4094205,7,2620.9493153986323,False
177.4094205,8,267649.2458739117,False
179.14694550000002,0,156.48469430488547,False
179.14694550000002,1,3.1829268449659835,False
179.14694550000002,2,57050.27411164115,False
179.14694550000002,3,105.53871257726932,False
179.14694550000002,4,39.88849424513274,False
179.14694550000002,5,24.517922192490715,False
179.14694550000002,6,64386.43028669633,False
179.14694550000002,7,1225.171245512293,False
179.14694550000002,8,24295.38767674767,False
181.061781,0,207.8050395325988,False
181.061781,1,8.248933052119007,False
181.061781,2,62397.50600191849,False
181.061781,3,146.34899242393288,False
181.061781,4,6.989335224472093,False
181.061781,5,18.250805045028073,False
181.061781,6,372811.9470789935,False
181.061781,7,4443.4069047472685,False
181.061781,8,535520.3596762252,False
183.5407725,0,151.5545811426124,False
183.5407725,1,4.869012317900691,False
183.5407725,2,65877.02642537533,False
183.5407725,3,104.52060664748952,False
183.5407725,4,9.687120827717166,False
183.5407725,5,3.936549664018685,False
183.5407725,6,3847.726787051097,False
183.5407725,7,4004.095702813758,False
183.5407725,8,259296.88272585353,False
185.236625,0,189.78188325488395,False
185.236625,1,5.162473271766773,False
185.236625,2,66342.03424391916,False
185.236625,3,66.4844215614081,False
185.236625,4,15.397315689114066,False
185.236625,5,8.479923108151155,False
185.236625,6,74659.2200615758,False
185.236625,7,817.1429781794155,False
185.236625,8,64242.46694559174,False
186.41385250000002,0,198.81723251326378,False
186.41385250000002,1,6.106505884495493,False
186.41385250000002,2,57541.25722129159,False
186.41385250000002,3,42.50940766794539,False
186.41385250000002,4,4.452373514318708,False
186.41385250000002,5,22.227428186916143,False
186.41385250000002,6,132868.24884221685,False
186.41385250000002,7,1833.28764779403,False
186.41385250000002,8,173927.22958175984,False
188.32254,0,234.13279635057827,False
188.32254,1,9.54168683799408,False
188.32254,2,58558.513206067786,False
188.32254,3,149.9921678205342,False
188.32254,4,2.68549948945207,False
188.32254,5,28.239618643510767,False
188.32254,6,856764.0814401514,False
188.32254,7,4151.046382147033,False
188.32254,8,607310.5671666678,False
190.721407,0,195.8434210573908,False
190.721407,1,8.523070493727294,False
190.721407,2,61593.26718700948,False
190.721407,3,53.96015840589752,False
190.721407,4,6.952068604126893,False
190.721407,5,7.614257757637688,False
190.721407,6,601598.0435561131,False
190.721407,7,5058.075809151013,False
190.721407,8,575783.7100875399,False
192.553191,0,205.8388093753171,False
192.553191,1,5.966412192108768,False
192.553191,2,58605.78030172778,False
192.553191,3,69.46765463967957,False
192.553191,4,0.6310342248738721,False
192.553191,5,22.53091857529199,False
192.553191,6,99143.75104527421,False
192.553191,7,1544.5016934256785,False
192.553191,8,146773.65015199245,False
194.172561,0,142.09567363609082,False
194.172561,1,3.0088277905127985,False
194.172561,2,51839.23100035459,False
194.172561,3,98.27117749010505,False
194.172561,4,16.21450253230794,False
194.172561,5,15.984153844961213,False
194.172561,6,11622.835014916724,False
194.172561,7,2277.02438806802,False
194.172561,8,26515.871107466675,False
196.0709385,0,196.74709202850835,False
196.0709385,1,6.345005547465928,False
196.0709385,2,67500.54096773014,False
196.0709385,3,136.69090396241586,False
196.0709385,4,4.446151780079788,False
196.0709385,5,21.16489115078224,False
196.0709385,6,402589.8589373971,False
196.0709385,7,2021.1065577918537,False
196.0709385,8,187514.74154053384,False
197.4458955,0,163.69820010644995,False
197.4458955,1,4.287694377955107,False
197.4458955,2,58585.34746729831,False
197.4458955,3,112.10259267542686,False
197.4458955,4,16.008220277835548,False
197.4458955,5,13.042635149673742,False
197.4458955,6,182992.45798722122,False
197.4458955,7,1073.0029428550984,False
197.4458955,8,46631.34875838248,False
199.6400305,0,103.21087088314148,False
199.6400305,1,7.213691500361429,False
199.6400305,2,63158.879718768796,False
199.6400305,3,56.26723282131702,False
199.6400305,4,3.417927799120868,False
199.6400305,5,15.486929694219498,False
199.6400305,6,336880.5010527461,False
199.6400305,7,7078.056532590658,False
199.6400305,8,776501.0722698466,False
201.87917249999998,0,136.39469197087632,False
201.87917249999998,1,2.9648224663078375,False
201.87917249999998,2,40480.812605298976,False
201.87917249999998,3,78.6511490320852,False
201.87917249999998,4,79.44402775073023,False
201.87917249999998,5,27.846753059002083,False
201.87917249999998,6,50488.40156473791,False
201.87917249999998,7,661.445753073889,False
201.87917249999998,8,18744.993325636384,False
203.3416325,0,179.76800624240008,False
203.3416325,1,5.581792575164601,False
203.3416325,2,70683.75062640906,False
203.3416325,3,124.38299158446962,False
203.3416325,4,7.750308456122568,False
203.3416325,5,17.655436646002443,False
203.3416325,6,309896.56964204076,False
203.3416325,7,1826.396445433819,False
203.3416325,8,140609.21424683422,False
204.79218400000002,0,194.4308380916959,False
204.79218400000002,1,5.870328638486346,False
204.79218400000002,2,54958.490554516444,False
204.79218400000002,3,110.29417661265721,False
204.79218400000002,4,1.215186401504198,False
204.79218400000002,5,21.924616966373378,False
204.79218400000002,6,240306.43042942998,False
204.79218400000002,7,1620.4090929005336,False
204.79218400000002,8,152071.93829626293,False
206.65047750000002,0,182.54319604074064,False
206.65047750000002,1,7.9296564374262015,False
206.65047750000002,2,63407.272342915036,False
206.65047750000002,3,45.70844423660223,False
206.65047750000002,4,6.896727211547216,False
206.65047750000002,5,8.256926253835672,False
206.65047750000002,6,515839.171658593,False
206.65047750000002,7,4597.23054782697,False
206.65047750000002,8,494032.4065536891,False
208.74138349999998,0,160.62676681880097,False
208.74138349999998,1,5.181917503227978,False
208.74138349999998,2,52695.87977002143,False
208.74138349999998,3,83.41256550906026,False
208.74138349999998,4,11.557171364362517,False
208.74138349999998,5,8.283945618359212,False
208.74138349999998,6,267114.90800640045,False
208.74138349999998,7,2659.8668279799367,False
208.74138349999998,8,164158.6081731487,False
210.6336855,0,104.55961047901104,False
210.6336855,1,1.2888790702270325,False
210.6336855,2,44980.85167021503,False
210.6336855,3,26.585239194440707,False
210.6336855,4,4.229793842958074,False
210.6336855,5,24.19991558255674,False
210.6336855,6,4550.005852590693,False
210.6336855,7,2853.5840540328504,False
210.6336855,8,27007.436453061437,False
212.5193905,0,178.27883080737587,False
212.5193905,1,5.82611694595862,False
212.5193905,2,58473.559866552525,False
212.5193905,3,20.629518753500733,False
212.5193905,4,7.646149302598104,False
212.5193905,5,16.420269255412734,False
212.5193905,6,143116.93637388255,False
212.5193905,7,1988.178514902992,False
212.5193905,8,153311.57591856708,False
213.94748149999998,0,137.4508591343679,False
213.94748149999998,1,3.3437387529950606,False
213.94748149999998,2,60340.70137391818,False
213.94748149999998,3,95.30976851112494,False
213.94748149999998,4,77.00141155808637,False
213.94748149999998,5,4.628332211931152,False
213.94748149999998,6,98254.5702191832,False
213.94748149999998,7,572.4854773195607,False
213.94748149999998,8,761.8063918781085,False
215.358291,0,125.65062667165323,False
215.358291,1,2.640704678764225,False
215.358291,2,51907.41047550641,False
215.358291,3,51.87455051935071,False
215.358291,4,21.71320935273613,False
215.358291,5,22.36086085183331,False
215.358291,6,43279.5305419217,False
215.358291,7,1466.5073139517415,False
215.358291,8,16233.292692149485,False
217.61856699999998,0,184.4133475085787,False
217.61856699999998,1,10.81149695596601,False
217.61856699999998,2,54038.70995226306,False
217.61856699999998,3,127.32005345134468,False
217.61856699999998,4,4.288566910273794,False
217.61856699999998,5,9.74772591533224,False
217.61856699999998,6,731801.8763295504,False
217.61856699999998,7,7154.483438528333,False
217.61856699999998,8,1178507.0717577462,False
219.891257,0,184.9304926711019,False
219.891257,1,6.346540870070324,False
219.891257,2,57283.49688378176,False
219.891257,3,128.82683700372115,False
219.891257,4,3.457973729581454,False
219.891257,5,23.164249030038775,False
219.891257,6,402660.03158421186,False
219.891257,7,2250.2967969380597,False
219.891257,8,228274.61844239704,False
221.0728115,0,166.11321737643055,False
221.0728115,1,4.4712006056146665,False
221.0728115,2,68659.64395449116,False
221.0728115,3,109.99804239418886,False
221.0728115,4,9.44663940405377,False
221.0728115,5,11.66557367371368,False
221.0728115,6,171197.85535040806,False
221.0728115,7,806.4827469685885,False
221.0728115,8,55044.637549488,False
222.7188525,0,147.35794522645384,False
222.7188525,1,5.621590823484233,False
222.7188525,2,61013.30026837799,False
222.7188525,3,96.49801906413045,False
222.7188525,4,8.75616538165147,False
222.7188525,5,5.071581465898589,False
222.7188525,6,228689.1452675556,False
222.7188525,7,3441.30198983608,False
222.7188525,8,264526.28568879236,False
224.495162,0,178.39614850089902,False
224.495162,1,5.139780524483387,False
224.495162,2,44336.30498799649,False
224.495162,3,124.07376821940827,False
224.495162,4,0.802157251733604,False
224.495162,5,19.909386228533776,False
224.495162,6,259431.60536522747,False
224.495162,7,1356.0636245672658,False
224.495162,8,105980.97227823306,False
226.202384,0,90.80681190150405,False
226.202384,1,4.1680935371753804,False
226.202384,2,26446.5713786499,False
226.202384,3,23.732479833480507,False
226.202384,4,5.100588129636208,False
226.202384,5,12.028963825017058,False
226.202384,6,29220.13416507365,False
226.202384,7,4429.388399928592,False
226.202384,8,276007.6765928687,False
228.37942850000002,0,89.67640527711204,False
228.37942850000002,1,1.6893529787418369,False
228.37942850000002,2,40328.576403080966,False
228.37942850000002,3,23.362368263528754,False
228.37942850000002,4,4.314465029686687,False
228.37942850000002,5,19.927313221757004,False
228.37942850000002,6,11504.24202301666,False
228.37942850000002,7,2876.0661622520665,False
228.37942850000002,8,47587.16193147409,False
230.2938005,0,169.03247355827685,False
230.2938005,1,5.96407551879158,False
230.2938005,2,58701.014017169204,False
230.2938005,3,89.14466178936999,False
230.2938005,4,8.123930927972367,False
230.2938005,5,13.170490720249006,False
230.2938005,6,17325.998455616584,False
230.2938005,7,2269.1115356818214,False
230.2938005,8,172440.85065010726,False
231.61871150000002,0,143.70624840201555,False
231.61871150000002,1,3.907134049812716,False
231.61871150000002,2,59760.702584042934,False
231.61871150000002,3,17.177359882129608,False
231.61871150000002,4,23.26765873306158,False
231.61871150000002,5,6.748712638726673,False
231.61871150000002,6,9292.03796465954,False
231.61871150000002,7,583.2456702657252,False
231.61871150000002,8,31764.62028154131,False
232.8403195,0,146.1443018336527,False
232.8403195,1,4.548983332202489,False
232.8403195,2,48266.190029288606,False
232.8403195,3,53.987732898882534,False
232.8403195,4,10.626437252359011,False
232.8403195,5,13.82630956392461,False
232.8403195,6,96437.27426273307,False
232.8403195,7,2017.733539651446,False
232.8403195,8,130623.72874898782,False
235.108817,0,89.81927561028176,False
235.108817,1,7.378879522913938,False
235.108817,2,63520.55243331002,False
235.108817,3,19.533943749541443,False
235.108817,4,3.197483135208845,False
235.108817,5,9.975945136631026,False
235.108817,6,327145.93894234276,False
235.108817,7,6519.419541316651,False
235.108817,8,736878.9362180147,False
